Date;Jour Semaine;Horaire Type;Indice Semaine;Indice Jour Semaine;Tranche Horaire;Nombre de Montées;Nombre de Descentes;Nombre de Stops
2024-05-08;3-Mercredi;NORMAL;19;3;20;26797.90999999994;27988.75000000003;9119
2024-05-08;3-Mercredi;NORMAL;19;3;23;11588.27;12060.43000000001;5716
2024-05-08;3-Mercredi;NORMAL;19;3;01;528.07;857.6699999999994;428
2024-05-09;4-Jeudi;DIMANCHE;19;4;18;30033.30999999997;30392.38999999996;6786
2024-05-09;4-Jeudi;DIMANCHE;19;4;16;28530.74999999989;28471.88000000007;6759
2024-05-09;4-Jeudi;DIMANCHE;19;4;12;20450.50000000001;20010.46999999992;5982
2024-05-09;4-Jeudi;DIMANCHE;19;4;11;18208.15999999997;17720.32999999999;5736
2024-05-09;4-Jeudi;DIMANCHE;19;4;10;15902.12000000003;15748.03;5678
2024-05-09;4-Jeudi;DIMANCHE;19;4;08;11984.61000000003;11300.12000000004;4940
2024-05-09;4-Jeudi;DIMANCHE;19;4;23;8364.870000000019;8962.560000000007;4748
2024-05-09;4-Jeudi;DIMANCHE;19;4;07;6501.939999999998;5921.740000000018;4742
2024-05-10;5-Vendredi;VACANCES;19;5;16;51982.15999999992;51197.39999999996;12597
2024-05-10;5-Vendredi;VACANCES;19;5;18;49013.45000000003;49967.84;13488
2024-05-10;5-Vendredi;VACANCES;19;5;19;37232.6299999999;39384.38999999994;11203
2024-05-10;5-Vendredi;VACANCES;19;5;09;30466.38999999997;30554.81000000007;10785
2024-05-10;5-Vendredi;VACANCES;19;5;06;9867.910000000024;8833.990000000007;9239
2024-05-10;5-Vendredi;VACANCES;19;5;00;6612.620000000008;7349.840000000009;4686
2024-05-10;5-Vendredi;VACANCES;19;5;01;3122.190000000001;3573.930000000001;2219
2024-05-10;5-Vendredi;VACANCES;19;5;03;610.5600000000002;721.96;1184
2024-05-11;6-Samedi;SAMEDI;19;6;14;38234.51999999996;37954.29000000007;9313
2024-05-11;6-Samedi;SAMEDI;19;6;13;35304.36999999999;34755.17000000013;9229
2024-05-11;6-Samedi;SAMEDI;19;6;10;26618.01000000001;26013.35000000003;7673
2024-05-11;6-Samedi;SAMEDI;19;6;21;17276.53999999993;17563.04000000004;5808
2024-05-11;6-Samedi;SAMEDI;19;6;22;15396.84999999999;15679.42000000002;5616
2024-05-11;6-Samedi;SAMEDI;19;6;02;2273.220000000001;2575.03;2051
2024-05-11;6-Samedi;SAMEDI;19;6;03;865.2199999999998;1109.809999999998;1224
2024-05-11;6-Samedi;SAMEDI;19;6;;4.0;0.0;1
2024-05-12;7-Dimanche;DIMANCHE;19;7;16;25151.90999999998;24939.52000000007;6778
2024-05-12;7-Dimanche;DIMANCHE;19;7;13;21289.71999999995;21240.89999999999;6568
2024-05-12;7-Dimanche;DIMANCHE;19;7;19;20881.30999999999;21481.68000000004;6388
2024-05-12;7-Dimanche;DIMANCHE;19;7;10;15499.04000000003;15058.8;5661
2024-05-12;7-Dimanche;DIMANCHE;19;7;09;12566.60999999996;11749.73000000001;5435
2024-05-12;7-Dimanche;DIMANCHE;19;7;21;11977.23999999998;12541.97000000001;5108
2024-05-12;7-Dimanche;DIMANCHE;19;7;22;8314.40999999998;8661.059999999994;4723
2024-05-12;7-Dimanche;DIMANCHE;19;7;07;4758.680000000007;4523.670000000006;4711
2024-05-12;7-Dimanche;DIMANCHE;19;7;05;2614.080000000002;2440.569999999999;3634
2024-05-12;7-Dimanche;DIMANCHE;19;7;01;172.7;272.0699999999999;341
2024-05-13;1-Lundi;NORMAL;20;1;08;62171.82000000012;65872.52999999988;14766
2024-05-13;1-Lundi;NORMAL;20;1;18;57654.89999999997;60750.9900000002;15140
2024-05-13;1-Lundi;NORMAL;20;1;19;36468.87000000007;39825.40999999995;12865
2024-05-13;1-Lundi;NORMAL;20;1;06;18142.28999999998;15542.73999999999;10102
2024-05-13;1-Lundi;NORMAL;20;1;21;14343.71999999998;14954.42999999998;6688
2024-05-13;1-Lundi;NORMAL;20;1;04;731.8800000000001;489.19;1018
2024-05-13;1-Lundi;NORMAL;20;1;01;255.7199999999999;402.6400000000001;436
2024-05-13;1-Lundi;NORMAL;20;1;-;29.0;26.0;47
2024-05-13;1-Lundi;NORMAL;20;1;;2.59;0.18;2
2024-05-14;2-Mardi;NORMAL;20;2;07;58961.77000000004;50897.59000000019;14513
2024-05-14;2-Mardi;NORMAL;20;2;13;50849.61000000015;51072.37999999998;11248
2024-05-14;2-Mardi;NORMAL;20;2;12;47908.99999999999;47915.72999999998;11422
2024-05-14;2-Mardi;NORMAL;20;2;14;40254.04999999995;40367.54000000006;11017
2024-05-14;2-Mardi;NORMAL;20;2;19;37136.70000000008;40912.79000000018;11529
2024-05-14;2-Mardi;NORMAL;20;2;21;15814.77999999999;16633.46999999999;6798
2024-05-15;3-Mercredi;NORMAL;20;3;12;57405.78000000009;58043.62000000005;11572
2024-05-15;3-Mercredi;NORMAL;20;3;07;56278.67000000001;48503.44000000009;14420
2024-05-15;3-Mercredi;NORMAL;20;3;13;49186.49999999999;49542.0000000001;11259
2024-05-15;3-Mercredi;NORMAL;20;3;15;48177.62999999996;47094.07999999986;11487
2024-05-15;3-Mercredi;NORMAL;20;3;09;41515.43000000001;44686.63999999987;12624
2024-05-15;3-Mercredi;NORMAL;20;3;19;36621.28999999995;40197.82999999994;13106
2024-05-15;3-Mercredi;NORMAL;20;3;06;19016.77000000002;16276.22999999999;10105
2024-05-15;3-Mercredi;NORMAL;20;3;23;7339.399999999991;8119.000000000005;5750
2024-05-15;3-Mercredi;NORMAL;20;3;05;7329.839999999995;5751.810000000001;6106
2024-05-15;3-Mercredi;NORMAL;20;3;01;213.86;378.9499999999999;432
2024-05-16;4-Jeudi;NORMAL;20;4;10;35041.14000000001;35844.86999999998;10753
2024-05-16;4-Jeudi;NORMAL;20;4;06;18737.66;16232.35999999991;10050
2024-05-16;4-Jeudi;NORMAL;20;4;21;17070.61999999996;17229.30000000003;6794
2024-05-16;4-Jeudi;NORMAL;20;4;23;7708.589999999995;8661.01999999999;5749
2024-05-16;4-Jeudi;NORMAL;20;4;04;910.1899999999998;656.1199999999999;1010
2024-05-16;4-Jeudi;NORMAL;20;4;01;212.1300000000001;356.22;432
2024-05-17;5-Vendredi;NORMAL;20;5;17;68726.63000000003;70167.32000000012;15165
2024-05-17;5-Vendredi;NORMAL;20;5;08;57314.11000000003;60114.51000000007;14680
2024-05-17;5-Vendredi;NORMAL;20;5;07;51571.65000000004;45021.51999999999;14491
2024-05-17;5-Vendredi;NORMAL;20;5;14;41739.4399999999;40854.03000000004;10991
2024-05-17;5-Vendredi;NORMAL;20;5;21;20076.99999999992;20583.96;6733
2024-05-17;5-Vendredi;NORMAL;20;5;23;12623.56000000002;13471.76999999998;5690
2024-05-17;5-Vendredi;NORMAL;20;5;02;1993.539999999999;2217.59;2039
2024-05-17;5-Vendredi;NORMAL;20;5;03;885.9899999999989;1022.12;1269
2024-05-17;5-Vendredi;NORMAL;20;5;;2.84;5.01;1
2024-05-18;6-Samedi;SAMEDI;20;6;15;37858.40000000007;37992.8300000001;9751
2024-05-18;6-Samedi;SAMEDI;20;6;10;27296.67000000003;26681.52000000007;7644
2024-05-18;6-Samedi;SAMEDI;20;6;09;23705.14000000001;22763.49000000006;7464
2024-05-18;6-Samedi;SAMEDI;20;6;08;16456.17000000003;15460.10000000001;7281
2024-05-18;6-Samedi;SAMEDI;20;6;22;15056.85999999998;15247.79;5722
2024-05-18;6-Samedi;SAMEDI;20;6;00;7501.479999999993;8440.740000000009;4944
2024-05-18;6-Samedi;SAMEDI;20;6;05;4068.720000000005;3628.110000000006;4638
2024-05-18;6-Samedi;SAMEDI;20;6;01;3906.960000000005;4200.14000000001;2327
2024-05-18;6-Samedi;SAMEDI;20;6;02;2467.300000000005;2684.65;2044
2024-05-19;7-Dimanche;DIMANCHE;20;7;13;22368.17999999999;21950.05000000002;6522
2024-05-19;7-Dimanche;DIMANCHE;20;7;20;18394.19999999997;19268.02000000004;5674
2024-05-19;7-Dimanche;DIMANCHE;20;7;10;16212.62999999996;15944.43000000003;5627
2024-05-19;7-Dimanche;DIMANCHE;20;7;08;7424.239999999975;6903.150000000017;4881
2024-05-19;7-Dimanche;DIMANCHE;20;7;07;4738.310000000008;4579.169999999995;4691
2024-05-19;7-Dimanche;DIMANCHE;20;7;05;2791.389999999999;2563.200000000003;3627
2024-05-20;1-Lundi;DIMANCHE;21;1;18;26953.95000000011;27432.57000000006;6704
2024-05-20;1-Lundi;DIMANCHE;21;1;16;26575.61000000006;26116.29000000006;6666
2024-05-20;1-Lundi;DIMANCHE;21;1;12;18765.80000000002;18709.21999999988;5822
2024-05-20;1-Lundi;DIMANCHE;21;1;10;14980.39;14471.75999999995;5568
2024-05-20;1-Lundi;DIMANCHE;21;1;08;9913.03999999999;9270.320000000014;4824
2024-05-20;1-Lundi;DIMANCHE;21;1;23;4296.710000000002;4536.26000000001;4651
2024-05-21;2-Mardi;NORMAL;21;2;07;58429.07999999997;50787.13000000009;14462
2024-05-21;2-Mardi;NORMAL;21;2;12;48811.26999999971;48570.05000000016;11447
2024-05-21;2-Mardi;NORMAL;21;2;09;40563.63999999998;43217.56999999999;12529
2024-05-21;2-Mardi;NORMAL;21;2;19;37029.24000000006;40658.84000000003;12890
2024-05-21;2-Mardi;NORMAL;21;2;06;18508.74999999998;15858.15;10065
2024-05-21;2-Mardi;NORMAL;21;2;05;7445.070000000004;5926.450000000002;6091
2024-05-21;2-Mardi;NORMAL;21;2;23;6508.869999999991;7260.480000000009;5691
2024-05-21;2-Mardi;NORMAL;21;2;00;2579.610000000002;3226.680000000009;4715
2024-05-21;2-Mardi;NORMAL;21;2;01;242.59;351.02;433
2024-05-21;2-Mardi;NORMAL;21;2;-;17.0;33.0;41
2024-05-22;3-Mercredi;NORMAL;21;3;18;58413.14000000003;61644.29000000044;15233
2024-05-22;3-Mercredi;NORMAL;21;3;11;45186.32000000013;42217.51000000005;10933
2024-05-22;3-Mercredi;NORMAL;21;3;09;39777.66999999997;42331.24000000003;12558
2024-05-22;3-Mercredi;NORMAL;21;3;20;21895.73999999999;23751.14000000005;9517
2024-05-22;3-Mercredi;NORMAL;21;3;06;17896.10000000005;15496.52999999996;10041
2024-05-22;3-Mercredi;NORMAL;21;3;23;7490.849999999999;8286.230000000016;5763
2024-05-22;3-Mercredi;NORMAL;21;3;-;24.0;27.0;43
2024-05-23;4-Jeudi;NORMAL;21;4;13;49198.63999999994;49690.1000000001;11328
2024-05-23;4-Jeudi;NORMAL;21;4;12;47788.61999999997;47810.04999999996;11456
2024-05-23;4-Jeudi;NORMAL;21;4;09;39415.24999999995;42296.76999999997;12598
2024-05-23;4-Jeudi;NORMAL;21;4;20;23837.99999999991;25505.59000000004;9499
2024-05-23;4-Jeudi;NORMAL;21;4;22;13186.62;13978.52000000002;5765
2024-05-23;4-Jeudi;NORMAL;21;4;23;7893.130000000006;8600.939999999988;5718
2024-05-23;4-Jeudi;NORMAL;21;4;00;3446.469999999999;4242.630000000006;4716
2024-05-24;5-Vendredi;NORMAL;21;5;15;51323.27000000005;49506.39000000015;11453
2024-05-24;5-Vendredi;NORMAL;21;5;10;33257.69;33875.12999999998;10814
2024-05-24;5-Vendredi;NORMAL;21;5;06;17846.26999999997;15293.22999999993;10013
2024-05-24;5-Vendredi;NORMAL;21;5;23;11810.40999999999;12367.01;5724
2024-05-24;5-Vendredi;NORMAL;21;5;03;720.63;851.5999999999998;1261
2024-05-24;5-Vendredi;NORMAL;21;5;;10.31;2.07;5
2024-05-25;6-Samedi;SAMEDI;21;6;17;45459.20999999999;44588.15000000001;9778
2024-05-25;6-Samedi;SAMEDI;21;6;16;42396.02000000012;42520.87000000007;9825
2024-05-25;6-Samedi;SAMEDI;21;6;18;41866.01999999994;42975.45;9756
2024-05-25;6-Samedi;SAMEDI;21;6;12;37169.66999999991;36744.09;8856
2024-05-25;6-Samedi;SAMEDI;21;6;10;29575.37000000006;28485.81;7678
2024-05-25;6-Samedi;SAMEDI;21;6;21;19181.11000000002;19343.37;5887
2024-05-25;6-Samedi;SAMEDI;21;6;00;8783.209999999995;9997.530000000004;4974
2024-05-25;6-Samedi;SAMEDI;21;6;06;5183.380000000006;4863.199999999999;6137
2024-05-25;6-Samedi;SAMEDI;21;6;01;4114.459999999995;4468.970000000005;2282
2024-05-26;7-Dimanche;DIMANCHE;21;7;17;26335.39999999994;26413.85000000003;6782
2024-05-26;7-Dimanche;DIMANCHE;21;7;15;24037.8799999999;23834.22;6716
2024-05-26;7-Dimanche;DIMANCHE;21;7;10;16437.16;16349.10000000001;5495
2024-05-26;7-Dimanche;DIMANCHE;21;7;08;9716.210000000008;8898.769999999995;4742
2024-05-26;7-Dimanche;DIMANCHE;21;7;23;5264.420000000003;5846.080000000012;4687
2024-05-26;7-Dimanche;DIMANCHE;21;7;06;3718.089999999999;3566.350000000003;4410
2024-05-26;7-Dimanche;DIMANCHE;21;7;05;2702.370000000001;2530.640000000001;3534
2024-05-26;7-Dimanche;DIMANCHE;21;7;04;1065.89;833.7000000000003;716
2024-05-27;1-Lundi;NORMAL;22;1;17;81369.16000000009;80888.98000000007;14953
2024-05-27;1-Lundi;NORMAL;22;1;16;67974.47000000035;63562.03999999996;14316
2024-05-27;1-Lundi;NORMAL;22;1;08;67745.01999999989;71392.97000000004;14605
2024-05-27;1-Lundi;NORMAL;22;1;13;46633.55999999988;46961.09000000002;11316
2024-05-27;1-Lundi;NORMAL;22;1;14;39362.23000000007;39289.95000000006;10916
2024-05-27;1-Lundi;NORMAL;22;1;09;37821.86999999991;40967.18000000003;12462
2024-05-27;1-Lundi;NORMAL;22;1;22;10113.25000000001;11003.97000000001;5693
2024-05-27;1-Lundi;NORMAL;22;1;05;7746.580000000015;6208.1;6112
2024-05-27;1-Lundi;NORMAL;22;1;23;6142.960000000006;6584.250000000005;5643
2024-05-28;2-Mardi;NORMAL;22;2;07;58397.45000000014;50894.33999999988;14483
2024-05-28;2-Mardi;NORMAL;22;2;15;49256.20999999986;48048.86000000004;11425
2024-05-28;2-Mardi;NORMAL;22;2;19;38234.94000000009;41943.2199999999;12934
2024-05-28;2-Mardi;NORMAL;22;2;21;17030.27;17733.93999999999;6715
2024-05-28;2-Mardi;NORMAL;22;2;22;13534.76999999998;14164.34000000001;5762
2024-05-28;2-Mardi;NORMAL;22;2;00;2999.480000000004;3762.54;4718
2024-05-28;2-Mardi;NORMAL;22;2;04;864.19;605.3299999999999;1016
2024-05-28;2-Mardi;NORMAL;22;2;01;203.64;291.2399999999999;432
2024-05-28;2-Mardi;NORMAL;22;2;-;34.0;37.0;55
2024-05-29;3-Mercredi;NORMAL;22;3;08;59433.24000000015;62506.02000000001;14731
2024-05-29;3-Mercredi;NORMAL;22;3;07;53729.98999999999;46800.23999999993;14477
2024-05-29;3-Mercredi;NORMAL;22;3;09;38899.01000000011;41550.97000000007;12550
2024-05-29;3-Mercredi;NORMAL;22;3;10;33713.89000000001;33915.75000000011;10920
2024-05-29;3-Mercredi;NORMAL;22;3;06;18060.83999999995;15416.57000000002;10063
2024-05-29;3-Mercredi;NORMAL;22;3;23;8215.489999999987;9140.279999999993;5767
2024-05-29;3-Mercredi;NORMAL;22;3;05;7269.830000000006;5815.919999999996;6103
2024-05-29;3-Mercredi;NORMAL;22;3;00;3406.44;4158.740000000001;4793
2024-05-29;3-Mercredi;NORMAL;22;3;04;827.2599999999996;548.7800000000002;1010
2024-05-29;3-Mercredi;NORMAL;22;3;01;270.19;460.73;437
2024-05-30;4-Jeudi;NORMAL;22;4;18;59810.66999999998;63403.91000000018;14894
2024-05-30;4-Jeudi;NORMAL;22;4;07;55892.20999999999;48666.50999999992;14422
2024-05-30;4-Jeudi;NORMAL;22;4;12;50132.26999999996;50010.68999999994;11462
2024-05-30;4-Jeudi;NORMAL;22;4;15;50114.60000000019;48560.01000000001;11377
2024-05-30;4-Jeudi;NORMAL;22;4;11;40449.65999999989;38554.0300000001;10955
2024-05-30;4-Jeudi;NORMAL;22;4;19;38999.64999999991;42045.13000000003;12739
2024-05-30;4-Jeudi;NORMAL;22;4;00;3888.219999999998;4860.660000000003;4773
2024-05-30;4-Jeudi;NORMAL;22;4;01;345.7999999999999;505.3799999999999;433
2024-05-30;4-Jeudi;NORMAL;22;4;-;23.0;22.0;36
2024-05-31;5-Vendredi;NORMAL;22;5;18;55788.33999999979;59374.09999999998;14925
2024-05-31;5-Vendredi;NORMAL;22;5;12;50995.35999999997;51388.29000000022;11476
2024-05-31;5-Vendredi;NORMAL;22;5;11;42744.67999999989;40306.66000000006;10918
2024-05-31;5-Vendredi;NORMAL;22;5;10;34898.73000000007;35522.49;10955
2024-05-31;5-Vendredi;NORMAL;22;5;20;23479.92999999997;25578.2200000001;9429
2024-05-31;5-Vendredi;NORMAL;22;5;21;18663.19999999996;18544.49000000006;6741
2024-05-31;5-Vendredi;NORMAL;22;5;01;3470.430000000005;3843.449999999998;2273
2024-05-31;5-Vendredi;NORMAL;22;5;-;24.0;32.0;50
2024-05-31;5-Vendredi;NORMAL;22;5;;7.79;5.11;4
2023-01-01;7-Dimanche;DIMANCHE;52;7;11;9172.99000000001;8807.159999999953;5723
2023-01-01;7-Dimanche;DIMANCHE;52;7;10;7181.170000000016;6846.089999999986;5607
2023-01-01;7-Dimanche;DIMANCHE;52;7;09;5765.569999999995;5565.010000000003;5502
2023-01-01;7-Dimanche;DIMANCHE;52;7;07;4217.370000000014;4217.909999999999;4697
2023-01-01;7-Dimanche;DIMANCHE;52;7;04;1977.180000000002;1466.09;634
2023-01-02;1-Lundi;VACANCES;01;1;17;31221.12999999982;31343.96000000021;13839
2023-01-02;1-Lundi;VACANCES;01;1;18;25793.66000000004;26985.67000000026;13926
2023-01-02;1-Lundi;VACANCES;01;1;11;18694.34999999999;18378.10999999987;9391
2023-01-02;1-Lundi;VACANCES;01;1;20;11915.39999999996;12649.68;8026
2023-01-02;1-Lundi;VACANCES;01;1;21;8756.839999999975;9175.000000000035;6050
2023-01-02;1-Lundi;VACANCES;01;1;00;2633.250000000003;3266.499999999998;4436
2023-01-02;1-Lundi;VACANCES;01;1;04;615.6500000000002;383.37;788
2023-01-02;1-Lundi;VACANCES;01;1;01;165.5800000000001;307.3200000000002;321
2023-01-03;2-Mardi;VACANCES;01;2;15;33862.58000000005;33646.18000000021;9713
2023-01-03;2-Mardi;VACANCES;01;2;14;31678.96999999995;31303.29000000008;9382
2023-01-03;2-Mardi;VACANCES;01;2;13;29593.91999999992;28851.14000000006;9589
2023-01-03;2-Mardi;VACANCES;01;2;08;28474.01000000002;28769.91;13661
2023-01-03;2-Mardi;VACANCES;01;2;07;20929.72999999991;18624.23000000002;13391
2023-01-03;2-Mardi;VACANCES;01;2;06;9316.600000000011;8218.430000000048;9544
2023-01-03;2-Mardi;VACANCES;01;2;22;7833.900000000001;8084.32;5690
2023-01-03;2-Mardi;VACANCES;01;2;00;2604.930000000017;3195.240000000004;4415
2023-01-03;2-Mardi;VACANCES;01;2;01;133.96;234.3299999999999;309
2023-01-04;3-Mercredi;VACANCES;01;3;17;48031.10000000016;47604.97999999963;14102
2023-01-04;3-Mercredi;VACANCES;01;3;14;33744.15000000012;33850.85999999999;9307
2023-01-04;3-Mercredi;VACANCES;01;3;12;29588.08999999991;29554.7900000001;9450
2023-01-04;3-Mercredi;VACANCES;01;3;09;22057.15999999997;22939.66000000015;11410
2023-01-04;3-Mercredi;VACANCES;01;3;20;14548.3799999999;15573.3000000001;7964
2023-01-04;3-Mercredi;VACANCES;01;3;21;10423.0;10805.79000000005;5997
2023-01-04;3-Mercredi;VACANCES;01;3;06;9045.95;7925.089999999973;9551
2023-01-05;4-Jeudi;VACANCES;01;4;17;51860.33000000007;50767.88999999988;14210
2023-01-05;4-Jeudi;VACANCES;01;4;12;29900.29999999993;29569.54000000003;9539
2023-01-05;4-Jeudi;VACANCES;01;4;09;23087.08999999999;24119.83000000009;11443
2023-01-05;4-Jeudi;VACANCES;01;4;21;11946.19;12482.85999999998;6099
2023-01-05;4-Jeudi;VACANCES;01;4;04;636.72;399.7599999999999;791
2023-01-06;5-Vendredi;VACANCES;01;5;18;39625.64999999991;41234.90000000011;14307
2023-01-06;5-Vendredi;VACANCES;01;5;12;31667.78999999996;31650.22000000006;9514
2023-01-06;5-Vendredi;VACANCES;01;5;08;29148.60000000002;29369.12999999995;13823
2023-01-06;5-Vendredi;VACANCES;01;5;11;27033.93999999994;26083.29999999994;9403
2023-01-06;5-Vendredi;VACANCES;01;5;07;20693.58999999989;18222.93000000001;13643
2023-01-06;5-Vendredi;VACANCES;01;5;21;12703.54000000001;12994.69;6038
2023-01-06;5-Vendredi;VACANCES;01;5;00;5204.360000000002;5775.710000000005;4655
2023-01-06;5-Vendredi;VACANCES;01;5;04;730.8700000000002;515.3099999999998;1054
2023-01-06;5-Vendredi;VACANCES;01;5;03;207.08;224.86;362
2023-01-07;6-Samedi;SAMEDI;01;6;17;37547.11000000002;37681.88999999987;9889
2023-01-07;6-Samedi;SAMEDI;01;6;14;32810.63000000007;32419.0500000001;9410
2023-01-07;6-Samedi;SAMEDI;01;6;12;27278.39999999995;26758.61000000003;8883
2023-01-07;6-Samedi;SAMEDI;01;6;11;23601.84;23264.46000000005;7939
2023-01-07;6-Samedi;SAMEDI;01;6;19;20350.68999999992;21889.66999999998;8417
2023-01-07;6-Samedi;SAMEDI;01;6;20;14814.83999999999;15409.99999999999;6204
2023-01-07;6-Samedi;SAMEDI;01;6;08;10745.82999999999;9792.300000000007;7240
2023-01-07;6-Samedi;SAMEDI;01;6;23;9653.20000000001;10112.69999999999;5604
2023-01-07;6-Samedi;SAMEDI;01;6;07;6080.529999999993;5655.380000000006;6741
2023-01-07;6-Samedi;SAMEDI;01;6;06;4797.740000000003;4577.970000000003;5944
2023-01-07;6-Samedi;SAMEDI;01;6;05;3071.400000000008;2832.1;4174
2023-01-07;6-Samedi;SAMEDI;01;6;02;1256.9;1531.08;1258
2023-01-07;6-Samedi;SAMEDI;01;6;04;831.49;644.7600000000001;990
2023-01-08;7-Dimanche;DIMANCHE;01;7;18;17823.09;18598.06000000001;6641
2023-01-08;7-Dimanche;DIMANCHE;01;7;14;17027.92999999995;16715.68000000001;6767
2023-01-08;7-Dimanche;DIMANCHE;01;7;11;12607.09999999998;12246.86000000001;5714
2023-01-08;7-Dimanche;DIMANCHE;01;7;10;10714.91999999999;10366.43000000001;5613
2023-01-08;7-Dimanche;DIMANCHE;01;7;20;10377.34999999997;10827.34000000005;5665
2023-01-08;7-Dimanche;DIMANCHE;01;7;21;6991.579999999999;7527.73000000002;5059
2023-01-08;7-Dimanche;DIMANCHE;01;7;08;5253.42000000001;4849.240000000004;5066
2023-01-08;7-Dimanche;DIMANCHE;01;7;23;3512.859999999992;3655.180000000001;4673
2023-01-08;7-Dimanche;DIMANCHE;01;7;06;3102.560000000012;2978.290000000004;4357
2023-01-08;7-Dimanche;DIMANCHE;01;7;05;2121.24;1903.190000000003;3270
2023-01-09;1-Lundi;NORMAL;02;1;07;55883.98999999998;49014.59000000005;15225
2023-01-09;1-Lundi;NORMAL;02;1;12;45154.31999999995;45251.76000000007;11789
2023-01-09;1-Lundi;NORMAL;02;1;15;42254.39999999991;40854.96999999994;11538
2023-01-09;1-Lundi;NORMAL;02;1;19;29637.4700000001;33070.78999999995;13412
2023-01-09;1-Lundi;NORMAL;02;1;10;29466.34000000008;29871.62000000004;11311
2023-01-09;1-Lundi;NORMAL;02;1;23;4222.909999999994;4803.32;5526
2023-01-09;1-Lundi;NORMAL;02;1;00;1704.729999999998;2123.96;4372
2023-01-09;1-Lundi;NORMAL;02;1;04;660.7500000000002;422.6799999999999;790
2023-01-10;2-Mardi;NORMAL;02;2;08;61570.96000000005;65826.42000000017;15338
2023-01-10;2-Mardi;NORMAL;02;2;11;36118.20000000003;34612.49999999993;11228
2023-01-10;2-Mardi;NORMAL;02;2;06;16878.53;13600.17999999997;10181
2023-01-10;2-Mardi;NORMAL;02;2;22;8975.38000000001;9470.639999999998;5713
2023-01-10;2-Mardi;NORMAL;02;2;05;5768.56000000001;4655.499999999996;5488
2023-01-10;2-Mardi;NORMAL;02;2;23;5235.079999999989;5702.640000000001;5572
2023-01-11;3-Mercredi;NORMAL;02;3;16;56542.66000000002;54130.76000000023;14859
2023-01-11;3-Mercredi;NORMAL;02;3;07;52740.16000000008;46515.82999999981;15324
2023-01-11;3-Mercredi;NORMAL;02;3;09;34532.37999999996;36926.81999999988;13220
2023-01-11;3-Mercredi;NORMAL;02;3;10;29755.37999999998;30037.27000000002;11285
2023-01-11;3-Mercredi;NORMAL;02;3;21;11223.96000000001;11803.91000000002;6541
2023-01-11;3-Mercredi;NORMAL;02;3;22;9440.21000000001;9801.90000000001;5699
2023-01-11;3-Mercredi;NORMAL;02;3;23;5492.630000000005;6069.100000000008;5564
2023-01-11;3-Mercredi;NORMAL;02;3;00;2278.48;2907.159999999998;4405
2023-01-11;3-Mercredi;NORMAL;02;3;01;128.17;170.23;329
2023-01-12;4-Jeudi;NORMAL;02;4;15;44400.22999999995;42444.20999999992;10978
2023-01-12;4-Jeudi;NORMAL;02;4;14;37368.71000000006;37681.08000000002;11196
2023-01-12;4-Jeudi;NORMAL;02;4;09;35255.02999999994;38374.32999999994;13309
2023-01-12;4-Jeudi;NORMAL;02;4;19;33864.64000000001;37006.78999999999;13335
2023-01-12;4-Jeudi;NORMAL;02;4;06;17327.61999999999;14048.86000000002;10166
2023-01-12;4-Jeudi;NORMAL;02;4;21;13033.37;13296.76000000001;6485
2023-01-12;4-Jeudi;NORMAL;02;4;22;10257.85999999997;10828.39000000002;5670
2023-01-12;4-Jeudi;NORMAL;02;4;23;6160.069999999993;6882.200000000014;5502
2023-01-13;5-Vendredi;NORMAL;02;5;17;69626.55999999978;69915.01999999967;15946
2023-01-13;5-Vendredi;NORMAL;02;5;19;35529.79999999976;38387.49999999991;13397
2023-01-13;5-Vendredi;NORMAL;02;5;10;30161.28999999987;30271.5200000001;11359
